method,shift_id,lambda,relevance_squared,control_score_c,curvature_ratio,blind_fraction,steering,steering_class,local_vulnerability,actual_target_risk_change,exposure_posthoc,intervention_family_posthoc
IRMV1,S2-relation--1-0.25,1e-05,0.0005652361647570547,0.45902343615116686,0.9999954099020165,4.891860710841424e-30,2.3141406813129791e-10,harmful,0.00033622421802657616,2.380027286363884e-10,S2,relation
IRMV1,S2-mean--1-0.25,1e-05,0.0008779851951268903,0.0017757568527043664,0.9999999822429517,0.9893134569619969,-3.5344883477165417e-11,helpful,0.0004190429830179979,-5.7180149504176825e-11,S2,mean
IRMV1,S2-relation-+1-0.25,1e-05,0.0004927389512466441,0.5798343639366993,0.9999942018289242,4.6606682457927444e-30,-2.544964410143459e-10,helpful,0.00031392232905764925,-2.606062032839418e-10,S2,relation
IRMV1,S2-mean-+1-0.25,1e-05,0.000877985195126891,0.0017757568527044713,0.9999999822429513,0.9893134569619952,-3.5344883477166787e-11,helpful,0.00041904298301799795,-1.2046141861787873e-11,S2,mean
IRMV1,S2-variance-0.25,1e-05,0.0009003570023965495,0.16616756666673768,0.9999983383729935,5.4484232276975914e-30,-3.462355932457117e-10,helpful,0.00042434783681906846,-3.3907143759392966e-10,S2,variance
IRMV1,S2-relation--1-0.5,1e-05,0.00241794384608098,0.40833071045031005,0.99999591681409,5.0183592913835286e-30,4.3974576337954874e-10,harmful,0.0006954040833824907,4.5339987320147657e-10,S2,relation
IRMV1,S2-mean--1-0.5,1e-05,0.0036245322994010055,0.006882380833862683,0.999999931178207,0.9585816837068707,-1.4137953390866443e-10,helpful,0.000851414323931389,-1.835879226419479e-10,S2,mean
IRMV1,S2-relation-+1-0.5,1e-05,0.0018379661379977136,0.6514392959369281,0.9999934858010514,4.534268394325602e-30,-5.320752549117374e-10,helpful,0.0006062927266034261,-5.438181016614863e-10,S2,relation
IRMV1,S2-mean-+1-0.5,1e-05,0.003624532299401007,0.0068823808338627415,0.9999999311782071,0.958581683706869,-1.4137953390866554e-10,helpful,0.000851414323931389,-9.332001837947246e-11,S2,mean
IRMV1,S2-variance-0.5,1e-05,0.003601428009586209,0.16616756666673768,0.9999983383729937,5.414739084440524e-30,-6.924711864914246e-10,helpful,0.0008486956736381382,-6.781435413216741e-10,S2,variance
IRMV1,S2-relation--1-1.0,1e-05,0.011023806961001728,0.3230457933465263,0.9999967696377163,5.1797896921310764e-30,7.871620352269075e-10,harmful,0.0014848415604332781,8.163800746530114e-10,S2,relation
IRMV1,S2-mean--1-1.0,1e-05,0.01629959349989912,0.024486904294164925,0.9999997551381276,0.8526372818392699,-5.655181356346603e-10,helpful,0.0018055241999062393,-6.440852295952482e-10,S2,mean
IRMV1,S2-relation-+1-1.0,1e-05,0.006383985296335569,0.8209943051679331,0.9999917903017448,4.209516833801005e-30,-1.1564800013556652e-09,helpful,0.0011299498700240314,-1.1780555420060068e-09,S2,relation
IRMV1,S2-mean-+1-1.0,1e-05,0.016299593499899127,0.024486904294165127,0.9999997551381278,0.8526372818392662,-5.655181356346638e-10,helpful,0.0018055241999062398,-4.635490880033899e-10,S2,mean
IRMV1,S2-variance-1.0,1e-05,0.014405712038344811,0.16616756666673765,0.9999983383729936,5.448423227697584e-30,-1.3849423729828478e-09,helpful,0.0016973913472762751,-1.356287748777163e-09,S2,variance
IRMV1,U-emergent-0.25,1e-05,0.006397681385761115,-1.9274705288631195e-18,1.0,1.0,0.0,neutral,0.0011311659839633357,5.551115123125783e-16,U,emergent
IRMV1,U-emergent-0.5,1e-05,0.02559072554304446,-1.9274705288631195e-18,1.0,1.0,0.0,neutral,0.0022623319679266713,5.551115123125783e-16,U,emergent
IRMV1,U-emergent-1.0,1e-05,0.10236290217217783,-1.9274705288631195e-18,1.0,1.0,0.0,neutral,0.004524663935853343,5.551115123125783e-16,U,emergent
IRMV1,S1-relation--1-0.25,0.0001,0.0006917238640540102,0.9655542471919096,0.9999034733810279,1.6120897643007807e-30,2.5979944938610297e-09,harmful,0.0003719293515349044,2.591539094431994e-09,S1,relation
IRMV1,S1-mean--1-0.25,0.0001,0.0023513876484882934,0.004707872975857558,0.9999995293525227,0.9891193070949961,-1.1774570601847062e-09,helpful,0.0006857673309507049,-8.448445276698635e-10,S1,mean
IRMV1,S1-relation-+1-0.25,0.0001,0.000607596385055951,1.2902186760300827,0.9998710166592956,1.3509378103040718e-30,-3.3669460433694276e-09,helpful,0.0003485736739496417,-3.3589808712264357e-09,S1,relation
IRMV1,S1-mean-+1-0.25,0.0001,0.002351387648488293,0.004707872975857506,0.9999995293525225,0.9891193070949967,-1.1774570601847052e-09,helpful,0.0006857673309507047,-1.5057224356240795e-09,S1,mean
IRMV1,S1-variance-0.25,0.0001,0.002455110819924973,0.43268135742464636,0.9999567447145521,2.100667474336656e-30,-1.1534273242625674e-08,helpful,0.0007007142267248883,-1.1513570985499655e-08,S1,variance
IRMV1,S1-relation--1-0.5,0.0001,0.0029678852251444803,0.8267438388769845,0.999917350265576,1.7357589906687993e-30,4.427037438213685e-09,harmful,0.0007704077590631281,4.415435017612879e-09,S1,relation
IRMV1,S1-mean--1-0.5,0.0001,0.009712567316798997,0.018236223655405708,0.9999981769192358,0.9578529942589865,-4.7098282407387985e-09,helpful,0.001393738840377845,-4.0404573020680346e-09,S1,mean
IRMV1,S1-relation-+1-0.5,0.0001,0.002294865393160023,1.4737087167691745,0.9998526731493065,1.2198402900518295e-30,-7.502843636247206e-09,helpful,0.0006774255858212676,-7.485604136547863e-09,S1,relation
IRMV1,S1-mean-+1-0.5,0.0001,0.009712567316799004,0.018236223655405916,0.9999981769192359,0.9578529942589871,-4.709828240738836e-09,helpful,0.001393738840377845,-5.362212784909559e-09,S1,mean
IRMV1,S1-variance-0.5,0.0001,0.009820443279699921,0.4326813574246465,0.9999567447145519,2.106221120226652e-30,-2.3068546485251385e-08,helpful,0.0014014284534497787,-2.3027208806425392e-08,S1,variance
IRMV1,S1-relation--1-1.0,0.0001,0.013741337539464145,0.5956318687486916,0.9999404545425961,1.9273159838268845e-30,5.778268678393889e-09,harmful,0.00165774081224162,5.7604996328564084e-09,S1,relation
IRMV1,S1-mean--1-1.0,0.0001,0.04376253683272921,0.06475695886984897,0.9999935262273435,0.8503356852366183,-1.883931296295524e-08,helpful,0.002958452609524679,-1.748378608557033e-08,S1,mean
IRMV1,S1-relation-+1-1.0,0.0001,0.008357178883588494,1.867979284616106,0.999813257897825,8.968311596373925e-31,-1.808149347052794e-08,helpful,0.0012927192554365557,-1.8041578786487378e-08,S1,relation
IRMV1,S1-mean-+1-1.0,0.0001,0.043762536832729265,0.06475695886984928,0.9999935262273436,0.8503356852366198,-1.8839312962955316e-08,helpful,0.0029584526095246806,-2.012729705125338e-08,S1,mean
IRMV1,S1-variance-1.0,0.0001,0.03928177311879963,0.4326813574246466,0.9999567447145519,2.076949175785209e-30,-4.6137092970502744e-08,helpful,0.0028028569068995553,-4.605448444827687e-08,S1,variance
IRMV1,S2-relation--1-0.25,0.0001,0.0005652361647570547,0.45902343615116686,0.9999541112905243,4.891860710841424e-30,2.313295307069118e-09,harmful,0.00033621741876210126,2.3278088345790593e-09,S2,relation
IRMV1,S2-mean--1-0.25,0.0001,0.0008779851951268903,0.0017757568527043664,0.999999822476302,0.9893134569619969,-3.5338378012052405e-10,helpful,0.0004190427961108351,-1.4806156301006013e-10,S2,mean
IRMV1,S2-relation-+1-0.25,0.0001,0.0004927389512466441,0.5798343639366993,0.999942033815328,4.6606682457927444e-30,-2.5440765512294715e-09,helpful,0.0003139142814180906,-2.5562884031771205e-09,S2,relation
IRMV1,S2-mean-+1-0.25,0.0001,0.000877985195126891,0.0017757568527044713,0.999999822476302,0.9893134569619952,-3.5338378012053765e-10,helpful,0.00041904279611083514,-5.519349421945208e-10,S2,mean
IRMV1,S2-variance-0.25,0.0001,0.0009003570023965495,0.16616756666673768,0.9999833881080604,5.4484232276975914e-30,-3.4617186624052313e-09,helpful,0.000424344509371812,-3.4291445238920915e-09,S2,variance
IRMV1,S2-relation--1-0.5,0.0001,0.00241794384608098,0.40833071045031005,0.9999591790451424,5.0183592913835286e-30,4.395809369977892e-09,harmful,0.0006953915976529191,4.426936039969576e-09,S2,relation
IRMV1,S2-mean--1-0.5,0.0001,0.0036245322994010055,0.006882380833862683,0.9999993119634054,0.9585816837068707,-1.4135351204821235e-09,helpful,0.0008514137485818181,-9.963209146590657e-10,S2,mean
IRMV1,S2-relation-+1-0.5,0.0001,0.0018379661379977136,0.6514392959369281,0.9999348754662772,4.534268394325602e-30,-5.318934346619274e-09,helpful,0.0006062752355818033,-5.3412583245204814e-09,S2,relation
IRMV1,S2-mean-+1-0.5,0.0001,0.003624532299401007,0.0068823808338627415,0.9999993119634056,0.958581683706869,-1.4135351204821353e-09,helpful,0.0008514137485818183,-1.8040677840502894e-09,S2,mean
IRMV1,S2-variance-0.5,0.0001,0.003601428009586209,0.16616756666673768,0.9999833881080604,5.414739084440524e-30,-6.923437324810474e-09,helpful,0.0008486890187436253,-6.85835610525487e-09,S2,variance
IRMV1,S2-relation--1-1.0,0.0001,0.011023806961001728,0.3230457933465263,0.9999677049830658,5.1797896921310764e-30,7.868493763314384e-09,harmful,0.0014848205563816085,7.939348289909276e-09,S2,relation
IRMV1,S2-mean--1-1.0,0.0001,0.01629959349989912,0.024486904294164925,0.9999975520264499,0.8526372818392699,-5.654140481928521e-09,helpful,0.00180552154992681,-4.793231811461851e-09,S2,mean
IRMV1,S2-relation-+1-1.0,0.0001,0.006383985296335569,0.8209943051679331,0.9999179250425348,4.209516833801005e-30,-1.1560993669879948e-08,helpful,0.0011299086609993388,-1.1597039661914721e-08,S2,relation
IRMV1,S2-mean-+1-1.0,0.0001,0.016299593499899127,0.024486904294165127,0.9999975520264499,0.8526372818392662,-5.654140481928556e-09,helpful,0.0018055215499268103,-6.408725328199694e-09,S2,mean
IRMV1,S2-variance-1.0,0.0001,0.014405712038344811,0.16616756666673765,0.9999833881080604,5.448423227697584e-30,-1.3846874649620935e-08,helpful,0.0016973780374872492,-1.3716779267980428e-08,S2,variance
IRMV1,U-emergent-0.25,0.0001,0.006397681385761115,-1.9274705288631195e-18,1.0,1.0,0.0,neutral,0.001131166803717602,6.705747068735946e-14,U,emergent
IRMV1,U-emergent-0.5,0.0001,0.02559072554304446,-1.9274705288631195e-18,1.0,1.0,0.0,neutral,0.002262333607435204,6.705747068735946e-14,U,emergent
IRMV1,U-emergent-1.0,0.0001,0.10236290217217783,-1.9274705288631195e-18,1.0,1.0,0.0,neutral,0.004524667214870408,6.705747068735946e-14,U,emergent
IRMV1,S1-relation--1-0.25,0.001,0.0006917238640540102,0.9655542471919096,0.999037318594889,1.6120897643007807e-30,2.5844473283770902e-08,harmful,0.00037176851534152853,2.5849466345206906e-08,S1,relation
IRMV1,S1-mean--1-0.25,0.001,0.0023513876484882934,0.004707872975857558,0.999995306071502,0.9891193070949961,-1.1757149205819345e-08,helpful,0.0006857627634174566,-1.1751443929064465e-08,S1,mean
IRMV1,S1-relation-+1-0.25,0.001,0.000607596385055951,1.2902186760300827,0.9987136236716274,1.3509378103040718e-30,-3.35226115406327e-08,helpful,0.0003483719148009573,-3.351436494991589e-08,S1,relation
IRMV1,S1-mean-+1-0.25,0.001,0.002351387648488293,0.004707872975857506,0.9999953060715017,0.9891193070949967,-1.1757149205819327e-08,helpful,0.0006857627634174564,-1.1749988759746088e-08,S1,mean
IRMV1,S1-variance-0.25,0.001,0.002455110819924973,0.43268135742464636,0.9995686002224916,2.100667474336656e-30,-1.1517207385292395e-07,helpful,0.0007005750316431548,-1.1516808195999317e-07,S1,variance
IRMV1,S1-relation--1-0.5,0.001,0.0029678852251444803,0.8267438388769845,0.9991757144906003,1.7357589906687993e-30,4.401080831068025e-08,harmful,0.0007701227587972257,4.4013902411599304e-08,S1,relation
IRMV1,S1-mean--1-0.5,0.001,0.009712567316798997,0.018236223655405708,0.9999818177911007,0.9578529942589865,-4.7028596823277095e-08,helpful,0.0013937211002958798,-4.70244516659335e-08,S1,mean
IRMV1,S1-relation-+1-0.5,0.001,0.002294865393160023,1.4737087167691745,0.9985306815645677,1.2198402900518295e-30,-7.472336133812672e-08,helpful,0.0006769773702275301,-7.471375895740096e-08,S1,relation
IRMV1,S1-mean-+1-0.5,0.001,0.009712567316799004,0.018236223655405916,0.9999818177911007,0.9578529942589871,-4.702859682327747e-08,helpful,0.0013937211002958798,-4.702154121627444e-08,S1,mean
IRMV1,S1-variance-0.5,0.001,0.009820443279699921,0.4326813574246465,0.9995686002224916,2.106221120226652e-30,-2.3034414770584824e-07,helpful,0.0014011500632863118,-2.303428743299918e-07,S1,variance
IRMV1,S1-relation--1-1.0,0.001,0.013741337539464145,0.5956318687486916,0.9994061363190526,1.9273159838268845e-30,5.7309063593914427e-08,harmful,0.001657299854812897,5.730781615920222e-08,S1,relation
IRMV1,S1-mean--1-1.0,0.001,0.04376253683272921,0.06475695886984897,0.99993543484791,0.8503356852366183,-1.8811438729310886e-07,helpful,0.0029583532202971607,-1.8811502755511356e-07,S1,mean
IRMV1,S1-relation-+1-1.0,0.001,0.008357178883588494,1.867979284616106,0.9981375883579867,8.968311596373925e-31,-1.8015927570369997e-07,helpful,0.0012916335309307789,-1.801475068008429e-07,S1,relation
IRMV1,S1-mean-+1-1.0,0.001,0.043762536832729265,0.06475695886984928,0.9999354348479101,0.8503356852366198,-1.8811438729310962e-07,helpful,0.002958353220297162,-1.8810920676681775e-07,S1,mean
IRMV1,S1-variance-1.0,0.001,0.03928177311879963,0.4326813574246466,0.9995686002224916,2.076949175785209e-30,-4.606882954116961e-07,helpful,0.0028023001265726215,-4.606924589589667e-07,S1,variance
IRMV1,S2-relation--1-0.25,0.001,0.0005652361647570547,0.45902343615116686,0.9995423363178565,4.891860710841424e-30,2.3048665266642576e-08,harmful,0.0003361496190899102,2.3057091791400808e-08,S2,relation
IRMV1,S2-mean--1-0.25,0.001,0.0008779851951268903,0.0017757568527043664,0.9999982294279037,0.9893134569619969,-3.5273515465595063e-09,helpful,0.0004190409311057955,-3.520826297176427e-09,S2,mean
IRMV1,S2-relation-+1-0.25,0.001,0.0004927389512466441,0.5798343639366993,0.9994218861771997,4.6606682457927444e-30,-2.5352241786844813e-08,helpful,0.0003138340315035479,-2.534707765899924e-08,S2,relation
IRMV1,S2-mean-+1-0.25,0.001,0.000877985195126891,0.0017757568527044713,0.9999982294279038,0.9893134569619952,-3.5273515465596374e-09,helpful,0.0004190409311057956,-3.5199368975114e-09,S2,mean
IRMV1,S2-variance-0.25,0.001,0.0009003570023965495,0.16616756666673768,0.9998343176001862,5.4484232276975914e-30,-3.455364780303285e-08,helpful,0.00042431132855597764,-3.4544394678093227e-08,S2,variance
IRMV1,S2-relation--1-0.5,0.001,0.00241794384608098,0.40833071045031005,0.9995928776558595,5.0183592913835286e-30,4.3793754013083e-08,harmful,0.0006952670958272707,4.380406593007535e-08,S2,relation
IRMV1,S2-mean--1-0.5,0.001,0.0036245322994010055,0.006882380833862683,0.9999931377139605,0.9585816837068707,-1.4109406186238297e-08,helpful,0.0008514080090059007,-1.4102546797012394e-08,S2,mean
IRMV1,S2-relation-+1-0.5,0.001,0.0018379661379977136,0.6514392959369281,0.9993504950845552,4.534268394325602e-30,-5.300806009389165e-08,helpful,0.0006061008149342121,-5.300427285970244e-08,S2,relation
IRMV1,S2-mean-+1-0.5,0.001,0.003624532299401007,0.0068823808338627415,0.9999931377139604,0.958581683706869,-1.4109406186238403e-08,helpful,0.0008514080090059007,-1.4100768219726945e-08,S2,mean
IRMV1,S2-variance-0.5,0.001,0.003601428009586209,0.16616756666673768,0.9998343176001862,5.414739084440524e-30,-6.91072956060658e-08,helpful,0.0008486226571119566,-6.909549965516959e-08,S2,variance
IRMV1,S2-relation--1-1.0,0.001,0.011023806961001728,0.3230457933465263,0.9996779078797937,5.1797896921310764e-30,7.837320194535719e-08,harmful,0.0014846111163987555,7.83877933674404e-08,S2,relation
IRMV1,S2-mean--1-1.0,0.001,0.01629959349989912,0.024486904294164925,0.9999755845912122,0.8526372818392699,-5.643762474495344e-08,helpful,0.0018054951209291769,-5.6428539840780445e-08,S2,mean
IRMV1,S2-relation-+1-1.0,0.001,0.006383985296335569,0.8209943051679331,0.9991814464304467,4.209516833801005e-30,-1.1523042626859207e-07,helpful,0.0011294977085082494,-1.152288845451821e-07,S2,relation
IRMV1,S2-mean-+1-1.0,0.001,0.016299593499899127,0.024486904294165127,0.9999755845912124,0.8526372818392662,-5.643762474495378e-08,helpful,0.0018054951209291769,-5.642498246416494e-08,S2,mean
IRMV1,S2-variance-1.0,0.001,0.014405712038344811,0.16616756666673765,0.9998343176001863,5.448423227697584e-30,-1.382145912121315e-07,helpful,0.0016972453142239119,-1.3819770972034462e-07,S2,variance
IRMV1,U-emergent-0.25,0.001,0.006397681385761115,-1.9274705288631195e-18,1.0,1.0,0.0,neutral,0.0011311749770256565,6.710410005439371e-12,U,emergent
IRMV1,U-emergent-0.5,0.001,0.02559072554304446,-1.9274705288631195e-18,1.0,1.0,0.0,neutral,0.002262349954051313,6.710410005439371e-12,U,emergent
IRMV1,U-emergent-1.0,0.001,0.10236290217217783,-1.9274705288631195e-18,1.0,1.0,0.0,neutral,0.004524699908102626,6.710410005439371e-12,U,emergent
IRMV1,S1-relation--1-0.25,0.01,0.0006917238640540102,0.9655542471919096,0.990624231491292,1.6120897643007807e-30,2.452873022338316e-07,harmful,0.000370202907908266,2.458918669789867e-07,S1,relation
IRMV1,S1-mean--1-0.25,0.01,0.0023513876484882934,0.004707872975857558,0.9999542792642581,0.9891193070949961,-1.1587941460498142e-07,helpful,0.0006857179959136252,-1.1523508136601635e-07,S1,mean
IRMV1,S1-relation-+1-0.25,0.01,0.000607596385055951,1.2902186760300827,0.9874720032463524,1.3509378103040718e-30,-3.209636546289233e-07,helpful,0.0003464064626687528,-3.2028312979548446e-07,S1,relation
IRMV1,S1-mean-+1-0.25,0.01,0.002351387648488293,0.004707872975857506,0.9999542792642577,0.9891193070949967,-1.1587941460498129e-07,helpful,0.0006857179959136251,-1.152351016830977e-07,S1,mean
IRMV1,S1-variance-0.25,0.01,0.002455110819924973,0.43268135742464636,0.9957979941037478,2.100667474336656e-30,-1.1351452859263466e-06,helpful,0.0006992211123671556,-1.1344777348654134e-06,S1,variance
IRMV1,S1-relation--1-0.5,0.01,0.0029678852251444803,0.8267438388769845,0.9919719679468775,1.7357589906687993e-30,4.1489825207257373e-07,harmful,0.0007673493895035414,4.154674230205657e-07,S1,relation
IRMV1,S1-mean--1-0.5,0.01,0.009712567316798997,0.018236223655405708,0.9998228980333668,0.9578529942589865,-4.6351765841992303e-07,helpful,0.0013935479590770207,-4.628653929028559e-07,S1,mean
IRMV1,S1-relation-+1-0.5,0.01,0.002294865393160023,1.4737087167691745,0.9856904637802099,1.2198402900518295e-30,-7.176036616529337e-07,helpful,0.0006726091289976642,-7.168825695291758e-07,S1,relation
IRMV1,S1-mean-+1-0.5,0.01,0.009712567316799004,0.018236223655405916,0.9998228980333671,0.9578529942589871,-4.6351765841992673e-07,helpful,0.001393547959077021,-4.628654330929294e-07,S1,mean
IRMV1,S1-variance-0.5,0.01,0.009820443279699921,0.4326813574246465,0.9957979941037479,2.106221120226652e-30,-2.270290571852696e-06,helpful,0.0013984422247343134,-2.2695971521047298e-06,S1,variance
IRMV1,S1-relation--1-1.0,0.01,0.013741337539464145,0.5956318687486916,0.9942158776722205,1.9273159838268845e-30,5.270910945647915e-07,harmful,0.0016530109701962477,5.275946527438791e-07,S1,relation
IRMV1,S1-mean--1-1.0,0.01,0.04376253683272921,0.06475695886984897,0.9993711096669058,0.8503356852366183,-1.8540706336796968e-06,helpful,0.0029573859082114213,-1.853386658812184e-06,S1,mean
IRMV1,S1-relation-+1-1.0,0.01,0.008357178883588494,1.867979284616106,0.9818624163307826,8.968311596373925e-31,-1.7379127328862278e-06,helpful,0.001281042117303508,-1.7371053325776487e-06,S1,relation
IRMV1,S1-mean-+1-1.0,0.01,0.043762536832729265,0.06475695886984928,0.9993711096669058,0.8503356852366198,-1.8540706336797042e-06,helpful,0.0029573859082114226,-1.8533867394143755e-06,S1,mean
IRMV1,S1-variance-1.0,0.01,0.03928177311879963,0.4326813574246466,0.9957979941037479,2.076949175785209e-30,-4.54058114370539e-06,helpful,0.0027968844494686246,-4.539835986250296e-06,S1,variance
IRMV1,S2-relation--1-0.25,0.01,0.0005652361647570547,0.45902343615116686,0.9955421863629793,4.891860710841424e-30,2.2230024913079155e-07,harmful,0.0003354903759504306,2.22923760451188e-07,S2,relation
IRMV1,S2-mean--1-0.25,0.01,0.0008779851951268903,0.0017757568527043664,0.9999827473533687,0.9893134569619969,-3.464354301962353e-08,helpful,0.00041902267591141745,-3.4001241266956583e-08,S2,mean
IRMV1,S2-relation-+1-0.25,0.01,0.0004927389512466441,0.5798343639366993,0.9943692126160071,4.6606682457927444e-30,-2.4492460375585294e-07,helpful,0.00031305354840050647,-2.4426434919178064e-07,S2,relation
IRMV1,S2-mean-+1-0.25,0.01,0.000877985195126891,0.0017757568527044713,0.9999827473533687,0.9893134569619952,-3.4643543019624866e-08,helpful,0.0004190226759114175,-3.4001253590432157e-08,S2,mean
IRMV1,S2-variance-0.25,0.01,0.0009003570023965495,0.16616756666673768,0.9983855727179611,5.4484232276975914e-30,-3.393653193759134e-07,helpful,0.0004239886174836159,-3.3871762949999606e-07,S2,variance
IRMV1,S2-relation--1-0.5,0.01,0.00241794384608098,0.40833071045031005,0.9960343706130992,5.0183592913835286e-30,4.2197614363652266e-07,harmful,0.0006940566190424312,4.225818838188289e-07,S2,relation
IRMV1,S2-mean--1-0.5,0.01,0.0036245322994010055,0.006882380833862683,0.9999331331402002,0.9585816837068707,-1.3857417207849676e-07,helpful,0.0008513519648253184,-1.3793002440198876e-07,S2,mean
IRMV1,S2-relation-+1-0.5,0.01,0.0018379661379977136,0.6514392959369281,0.9936739882054179,4.534268394325602e-30,-5.124735621367651e-07,helpful,0.0006044042065728117,-5.117943354671084e-07,S2,relation
IRMV1,S2-mean-+1-0.5,0.01,0.003624532299401007,0.0068823808338627415,0.9999331331402002,0.958581683706869,-1.385741720784979e-07,helpful,0.0008513519648253184,-1.379300491599622e-07,S2,mean
IRMV1,S2-variance-0.5,0.01,0.003601428009586209,0.16616756666673768,0.998385572717961,5.414739084440524e-30,-6.787306387518278e-07,helpful,0.0008479772349672331,-6.780769412628729e-07,S2,variance
IRMV1,S2-relation--1-1.0,0.01,0.011023806961001728,0.3230457933465263,0.9968624162947105,5.1797896921310764e-30,7.53454868772801e-07,harmful,0.0014825750594697458,7.540262688676691e-07,S2,relation
IRMV1,S2-mean--1-1.0,0.01,0.01629959349989912,0.024486904294164925,0.9997620936074457,0.8526372818392699,-5.542966883139897e-07,helpful,0.0018052377053587299,-5.536451690435484e-07,S2,mean
IRMV1,S2-relation-+1-1.0,0.01,0.006383985296335569,0.8209943051679331,0.9920277498945248,4.209516833801005e-30,-1.115444542773774e-06,helpful,0.001125498841781773,-1.1147261697042055e-06,S2,relation
IRMV1,S2-mean-+1-1.0,0.01,0.016299593499899127,0.024486904294165127,0.9997620936074462,0.8526372818392662,-5.542966883139932e-07,helpful,0.00180523770535873,-5.536452182264284e-07,S2,mean
IRMV1,S2-variance-1.0,0.01,0.014405712038344811,0.16616756666673765,0.9983855727179611,5.448423227697584e-30,-1.3574612775036544e-06,helpful,0.001695954469934465,-1.3567955647886265e-06,S2,variance
IRMV1,U-emergent-0.25,0.01,0.006397681385761115,-1.9274705288631195e-18,1.0,1.0,0.0,neutral,0.0011312543569691092,6.416822628807495e-10,U,emergent
IRMV1,U-emergent-0.5,0.01,0.02559072554304446,-1.9274705288631195e-18,1.0,1.0,0.0,neutral,0.0022625087139382183,6.416822628807495e-10,U,emergent
IRMV1,U-emergent-1.0,0.01,0.10236290217217783,-1.9274705288631195e-18,1.0,1.0,0.0,neutral,0.004525017427876437,6.416822628807495e-10,U,emergent
IRMV1,S1-relation--1-0.25,0.1,0.0006917238640540102,0.9655542471919096,0.925623829320573,1.6120897643007807e-30,1.437209646530822e-06,harmful,0.00035789182116174396,1.478998439496948e-06,S1,relation
IRMV1,S1-mean--1-0.25,0.1,0.0023513876484882934,0.004707872975857558,0.9996368686896046,0.9891193070949961,-1.0281321923118797e-06,helpful,0.0006853402244371249,-9.839466180716627e-07,S1,mean
IRMV1,S1-relation-+1-0.25,0.1,0.000607596385055951,1.2902186760300827,0.9006422671318555,1.3509378103040718e-30,-2.1086429149794124e-06,helpful,0.00033085310248220863,-2.0621374341445176e-06,S1,relation
IRMV1,S1-mean-+1-0.25,0.1,0.002351387648488293,0.004707872975857506,0.9996368686896046,0.9891193070949967,-1.0281321923118784e-06,helpful,0.0006853402244371247,-9.839143164658282e-07,S1,mean
IRMV1,S1-variance-0.25,0.1,0.002455110819924973,0.43268135742464636,0.9666260858967365,2.100667474336656e-30,-1.0071499026728598e-05,helpful,0.0006886329182238328,-1.0026584346123357e-05,S1,variance
IRMV1,S1-relation--1-0.5,0.1,0.0029678852251444803,0.8267438388769845,0.9363047055910181,1.7357589906687993e-30,2.202986024613075e-06,harmful,0.00074559684394233,2.242495874438255e-06,S1,relation
IRMV1,S1-mean--1-0.5,0.1,0.009712567316798997,0.018236223655405708,0.9985933894506897,0.9578529942589865,-4.112528769247494e-06,helpful,0.0013921445699521062,-4.068116180033776e-06,S1,mean
IRMV1,S1-relation-+1-0.5,0.1,0.002294865393160023,1.4737087167691745,0.8865234792851782,1.2198402900518295e-30,-4.888719098407375e-06,helpful,0.0006379125424678774,-4.83977587206752e-06,S1,relation
IRMV1,S1-mean-+1-0.5,0.1,0.009712567316799004,0.018236223655405916,0.9985933894506897,0.9578529942589871,-4.112528769247528e-06,helpful,0.0013921445699521065,-4.0680515766000624e-06,S1,mean
IRMV1,S1-variance-0.5,0.1,0.009820443279699921,0.4326813574246465,0.9666260858967364,2.106221120226652e-30,-2.0142998053457226e-05,helpful,0.0013772658364476678,-2.009728936225308e-05,S1,variance
IRMV1,S1-relation--1-1.0,0.1,0.013741337539464145,0.5956318687486916,0.9540877969879887,1.9273159838268845e-30,1.7202389754318831e-06,harmful,0.0016195027101957439,1.7553497411171293e-06,S1,relation
IRMV1,S1-mean--1-1.0,0.1,0.04376253683272921,0.06475695886984897,0.9950051160147632,0.8503356852366183,-1.645011507699002e-05,helpful,0.0029497613100257568,-1.6404762126387418e-05,S1,mean
IRMV1,S1-relation-+1-1.0,0.1,0.008357178883588494,1.867979284616106,0.8561860129349758,8.968311596373925e-31,-1.2463171270609056e-05,helpful,0.0011962153206926873,-1.2409193751672376e-05,S1,relation
IRMV1,S1-mean-+1-1.0,0.1,0.043762536832729265,0.06475695886984928,0.9950051160147633,0.8503356852366198,-1.645011507699009e-05,helpful,0.002949761310025758,-1.6404632919742035e-05,S1,mean
IRMV1,S1-variance-1.0,0.1,0.03928177311879963,0.4326813574246466,0.9666260858967363,2.076949175785209e-30,-4.0285996106914426e-05,helpful,0.0027545316728953334,-4.0238699394179456e-05,S1,variance
IRMV1,S2-relation--1-0.25,0.1,0.0005652361647570547,0.45902343615116686,0.9645954083566626,4.891860710841424e-30,1.5909823110619374e-06,harmful,0.00033035200816895364,1.6341004576148066e-06,S2,relation
IRMV1,S2-mean--1-0.25,0.1,0.0008779851951268903,0.0017757568527043664,0.9998624525886071,0.9893134569619969,-2.978002354694189e-07,helpful,0.0004188705247207349,-2.536841496869613e-07,S2,mean
IRMV1,S2-relation-+1-0.25,0.1,0.0004927389512466441,0.5798343639366993,0.9552997028620986,4.6606682457927444e-30,-1.785464097490956e-06,helpful,0.00030695953938814145,-1.7403374513724756e-06,S2,relation
