checkpoint,condition_number_eps1e12,cumulative_explained_spectral_mass,effective_rank,frobenius_norm,linear_index,method,module,nuclear_norm,numerical_rank_1e2,numerical_rank_1e3,numerical_rank_1e4,seed,singular_values,spectral_norm,stable_rank,top1_spectral_mass,top5_spectral_mass,variant
200,24.33593190142571,"[0.04830908571223546, 0.08726242110090479, 0.1207903906374388, 0.15233923346039507, 0.18013571286276578, 0.2067776709702912, 0.2326986707159523, 0.2580745751419474, 0.2825709822660957, 0.3060357883194286, 0.32879593080440733, 0.3513099635518626, 0.3736957486068777, 0.39524354596092615, 0.41645729995140607, 0.43709803981224576, 0.4574418678231638, 0.47745480565525394, 0.49692762814173347, 0.5157153751534844, 0.5342770320889046, 0.5523997183993901, 0.5703643501399325, 0.5877439624365756, 0.6049084940378096, 0.621639976440105, 0.6380235326823602, 0.6541606536932328, 0.6698094093562321, 0.6848125608420483, 0.6995516357374212, 0.7138985449329979, 0.727882867496364, 0.7417231786398449, 0.7550793692484585, 0.7677868883571086, 0.7803631622957592, 0.7927341533984574, 0.8049150134362963, 0.8166563785921671, 0.8283478445540904, 0.8394751651710941, 0.8502408351559541, 0.860897655663279, 0.8709561754740837, 0.8807494878456299, 0.8901080019794182, 0.8992185125585838, 0.9082699065312834, 0.917221609210917, 0.9256859117398814, 0.9337663725233081, 0.941336409696731, 0.9486311926376086, 0.9557442387277745, 0.9628408037053713, 0.969417019075851, 0.9758448013230827, 0.9815439878003922, 0.9867202616225212, 0.99155305225442, 0.9954667443663796, 0.9980149070967193, 0.9999999999999997]",55.1686395354699,4.113442846975699,0,CORAL,encoder.0,28.72101497620789,64,64,64,14,"[1.3874859742280252, 1.1187793290712205, 0.9629573151806352, 0.9061147872001558, 0.7983431012013433, 0.7651840778017412, 0.7444774218934129, 0.728821731053826, 0.7035616758759495, 0.6739330460715871, 0.6536943931716996, 0.6466258717144983, 0.6429424678192591, 0.6188746105099179, 0.6092805460621638, 0.5928229986631874, 0.5842953889749748, 0.5747918871933774, 0.5592792262632166, 0.539603163293703, 0.533109626825438, 0.5205019449325687, 0.5159624572621782, 0.49916010505257413, 0.4929827691786349, 0.48054515665048886, 0.4705523641973564, 0.4634744942261499, 0.44944814575602116, 0.4309057385144415, 0.42332119080545333, 0.412057793868453, 0.4016439377745618, 0.3975077836272937, 0.3836033504950776, 0.36497284662998597, 0.3612033521368752, 0.35530742073113153, 0.34984666356986394, 0.33722392448288896, 0.3357907689862243, 0.3195879420860318, 0.30920096886407433, 0.30607470138964105, 0.28889089812460517, 0.28127387128985987, 0.26878602459158846, 0.26166311078511373, 0.25996522184546195, 0.2571019867243192, 0.24310335969753918, 0.23207903517546014, 0.21741915102833043, 0.2095135700931304, 0.20429390328211056, 0.20382054900119043, 0.1888755801423163, 0.18461243018654655, 0.16368642016700752, 0.148667837966321, 0.13880265211564283, 0.11240520975985846, 0.07318581993990099, 0.0570138830042806]",1.3874859742280252,8.789288737503533,0.04830908571223546,0.18013571286276578,CORAL_GAMMA1_SOURCE_ONLY
200,1430.330325499408,"[0.06002483555196406, 0.10257331941140571, 0.14236945325680464, 0.18005626543711845, 0.21617865264343172, 0.24866736900007988, 0.2804660633785553, 0.31087848547136643, 0.3406438210604842, 0.36976770888334143, 0.3980379660882016, 0.4258871989764734, 0.45237212406500443, 0.4784178197138187, 0.5028436886182047, 0.5266607475036692, 0.5497498656449474, 0.5709474675383245, 0.5919622813196594, 0.6122706899012066, 0.63212715257311, 0.6512094005552088, 0.6695447139185278, 0.6870691701601944, 0.7042205978937546, 0.7209404951918014, 0.7373498356097641, 0.7531027836849385, 0.7683548097638129, 0.7831593831126251, 0.7968128103461898, 0.8103304178971021, 0.8234484405908139, 0.8361634636065705, 0.8475308423660411, 0.8588140663855642, 0.8692348645464427, 0.879417534073546, 0.8895215505687771, 0.8985630453010449, 0.9071889145667302, 0.9155184583529258, 0.9230701357026938, 0.9303269446608643, 0.9371800684035176, 0.9437360409862268, 0.9500330522274071, 0.955849382924709, 0.9611728583637538, 0.9661954538794971, 0.970823500675765, 0.9749551172479853, 0.9789488685539014, 0.9825676462905851, 0.9858938579812164, 0.9891832469350857, 0.9916827535874435, 0.9941399459695203, 0.9960231218707195, 0.9978036288692035, 0.9988526329639269, 0.9997825570577684, 0.9999580342844715, 1.0000000000000002]",47.084181172455445,4.455483637148873,1,CORAL,encoder.2,28.020220697171773,62,63,64,14,"[1.6819091394774754, 1.1922179080716062, 1.115096453242265, 1.0559927946652539, 1.0121572616295926, 0.9103410024810957, 0.8910064343667969, 0.8521627789761107, 0.8340312723324613, 0.8160577643561333, 0.792138846045992, 0.7803416517763118, 0.7421134461287011, 0.7298061402911419, 0.6844182374210821, 0.6673592463282517, 0.6469621860216884, 0.5939614833032103, 0.588839720062971, 0.569046090463289, 0.5563824663318875, 0.5346887998565681, 0.513759526991999, 0.4910391314894288, 0.4805867903659473, 0.46849521232531793, 0.45979334000633504, 0.4414010816974749, 0.42736513680907856, 0.41482741256118727, 0.3825720443572573, 0.37876634687432037, 0.3675698909883108, 0.35627775107111703, 0.31851646158871183, 0.3161584272026651, 0.29199306430849675, 0.28532064743579766, 0.283116772124242, 0.25334467783045955, 0.24169876052945202, 0.23339565519595357, 0.2115996659743337, 0.20333738856515005, 0.19202603973417387, 0.1836997986521175, 0.17644364471044324, 0.16297486978613632, 0.1491649566780069, 0.14073423482375477, 0.12967889262826382, 0.11576880818970817, 0.11190579300138649, 0.10139895083588855, 0.09320118565700247, 0.09216940444625622, 0.07003672803311216, 0.0688510728411998, 0.05276700436319767, 0.049890199050381466, 0.029393326246386773, 0.026056678341055815, 0.004916910619547369, 0.0011758886108285702]",1.6819091394774754,7.017535932144842,0.06002483555196406,0.21617865264343172,CORAL_GAMMA1_SOURCE_ONLY
200,1.0,[1.0],1.0,1.5618708671923043,2,CORAL,head,1.5618708671923043,1,1,1,14,[1.5618708671923043],1.5618708671923043,1.0,1.0,1.0,CORAL_GAMMA1_SOURCE_ONLY
300,43.5714327918651,"[0.05499672698742547, 0.10029471810208444, 0.14084714955042965, 0.17946244947462697, 0.21345891178161225, 0.2420674822926455, 0.26951147791364594, 0.2947061492759035, 0.319350909555816, 0.34344238045949066, 0.36682640032146385, 0.38931106374813423, 0.41144588558493533, 0.43352227946782446, 0.4550166681380939, 0.4759230433568514, 0.49620097237353744, 0.5157801033056069, 0.5349680564896401, 0.5534920180115889, 0.5715787036408567, 0.5894958220075609, 0.6066804369343799, 0.6235031534990869, 0.6397855843686611, 0.655588997352509, 0.6706841000330743, 0.6855386095104431, 0.7001695334371365, 0.7144533471805545, 0.7281061685633381, 0.7413837743703537, 0.7544203570224066, 0.767158574467018, 0.7793877158071508, 0.791572450067565, 0.8032790454620586, 0.8144402251139906, 0.8253055538409039, 0.8360800544652046, 0.8466159826130154, 0.8567784164388423, 0.8666262081300047, 0.8764177806182152, 0.8856629425033471, 0.8943892507702096, 0.9028718674164229, 0.9111570398352488, 0.9189315562012546, 0.9266665630697793, 0.9342891188225354, 0.9417531635438331, 0.9489112504163648, 0.9557589453661322, 0.9622380998166854, 0.9682672976951918, 0.9741074976689608, 0.9796659455021259, 0.9845812162521332, 0.9889140436815413, 0.992639092467677, 0.9959233016313993, 0.9987377801586155, 0.9999999999999996]",52.49855711862175,3.6236828171075763,0,CORAL,encoder.0,24.128208651385187,64,64,64,14,"[1.3269725038958684, 1.092959381103084, 0.9784575273066679, 0.9317180137068515, 0.8202737359518922, 0.6902735585080751, 0.6621744525712001, 0.607902287531629, 0.5946339181970997, 0.5812840366826373, 0.5642145103378248, 0.5425146506148723, 0.5340735997395734, 0.5326638378765122, 0.5186210946702305, 0.5044333834223311, 0.48927010233257834, 0.4724093563417613, 0.4629709380173645, 0.44695000865181245, 0.43639932467498505, 0.43230797038340424, 0.4146339745479985, 0.405902015356366, 0.392865889372841, 0.3813080458782912, 0.36421778709076447, 0.35841270408393144, 0.35301798526580236, 0.3446428383387139, 0.3294181230038949, 0.32036484330251686, 0.31454938632976137, 0.30735036835029744, 0.2950672738820071, 0.29399581059695706, 0.28245917627568673, 0.2692992714374088, 0.26216091858885354, 0.2599693991776088, 0.25421307268638205, 0.245201323755447, 0.23760957267974353, 0.23625310402070684, 0.2230691949802959, 0.21055018661916663, 0.20467034434954717, 0.19990636883413268, 0.1875851530425959, 0.18663185964366302, 0.18391861565931508, 0.18009402841874209, 0.1727118136051856, 0.16522261252902332, 0.1563303904674993, 0.14547374441309063, 0.14091356353291148, 0.1341153890964489, 0.11859667823422693, 0.1045433642672033, 0.08987875434846956, 0.07924208395708318, 0.06790832514951571, 0.03045510369683362]",1.3269725038958684,7.457212267442509,0.05499672698742547,0.21345891178161225,CORAL_GAMMA1_SOURCE_ONLY
300,817.2530761512128,"[0.08786887302928086, 0.1446168111625199, 0.187745250206773, 0.22766342265325012, 0.2664945053398309, 0.30092153396543286, 0.33524345752175, 0.3674170849870463, 0.3977488342684264, 0.42776276921049955, 0.4568521324156797, 0.48501856845808566, 0.5117441866789197, 0.5378256707685344, 0.5623392609451995, 0.5861697674782271, 0.608910428031749, 0.6297318977474277, 0.6501877667014919, 0.6697130210880532, 0.6886299761016008, 0.7071110876067372, 0.7249080677496453, 0.7420481183521058, 0.7578426613585869, 0.7735758682825963, 0.7890691024331721, 0.8036736093757993, 0.8171062641926087, 0.8301594272871585, 0.842689224916033, 0.854688036088646, 0.8665171827530748, 0.8777830816583571, 0.8874841336344815, 0.8963919352816261, 0.9051359296106665, 0.9136769178943212, 0.9214079296556594, 0.9286056920136244, 0.9352678523920204, 0.9415894249982367, 0.9476204372746949, 0.9533007799717607, 0.9582422531451514, 0.9629970339261036, 0.9673036732713421, 0.9711415184903572, 0.9748606213367333, 0.9783014114421366, 0.9812675037300854, 0.9839430391780972, 0.9865550656409002, 0.9890666459104366, 0.9911970075305694, 0.9931181816963313, 0.9946141352203752, 0.9959082839961508, 0.9970758090244152, 0.9979905170394344, 0.9987856769594491, 0.9994767308861425, 0.9998924826646806, 0.9999999999999999]",41.786309907926935,3.716893687969903,1,CORAL,encoder.2,21.113240614573385,60,64,64,14,"[1.8551966587986046, 1.1981328721880005, 0.9105811108722771, 0.8428019797565052, 0.8198499920861744, 0.7268661390171401, 0.7246470303995183, 0.679289538118447, 0.6404015208386921, 0.6336914302221424, 0.6141707246756859, 0.5946847414183098, 0.5642644080696974, 0.5506646491692005, 0.5175613277269729, 0.5031392183989747, 0.48012903800084566, 0.43960870005617614, 0.43188968320734117, 0.4122413939242226, 0.39939822289609206, 0.39019615403270613, 0.3757519239700042, 0.3618820125157113, 0.333473986893062, 0.33217898342548147, 0.3271123805190325, 0.3083484691368978, 0.2836068732398035, 0.2755945731964993, 0.26454463219033814, 0.25333378737620693, 0.24975161979116423, 0.2378596343266845, 0.20482064458639848, 0.1880725595230569, 0.18461405620149376, 0.18032794071905234, 0.16322671151123144, 0.15196808855023414, 0.14065979508195126, 0.13346888349754152, 0.12733421334230688, 0.11993044213638425, 0.10433051210025827, 0.10038883069779286, 0.09092711273621146, 0.08102934955055678, 0.07852231326588373, 0.07264622939962209, 0.06262382016049527, 0.0564892236866935, 0.05514834320079373, 0.05302759855353619, 0.044978837481917375, 0.04056221242423158, 0.031584426701358755, 0.027323674494005412, 0.024650236845280536, 0.019312450413181186, 0.01678840271833477, 0.014590387831923603, 0.008777867336209368, 0.002270039370834189]",1.8551966587986046,4.01402776240928,0.08786887302928086,0.26649450533983093,CORAL_GAMMA1_SOURCE_ONLY
300,1.0,[1.0],1.0,1.6904167220257431,2,CORAL,head,1.6904167220257431,1,1,1,14,[1.6904167220257431],1.6904167220257431,1.0,1.0,1.0,CORAL_GAMMA1_SOURCE_ONLY
400,42.183545989809105,"[0.056501572154263636, 0.10682525516101193, 0.15156234585557837, 0.19526733158811738, 0.2333642555077211, 0.2646900168781874, 0.29385924446066386, 0.32012096576613164, 0.34544989096037937, 0.3695700770784749, 0.3930952528074872, 0.41607087950618565, 0.43786181950337144, 0.4590561071651858, 0.4801496328259757, 0.5005122847370068, 0.5204451359525104, 0.5395445952395594, 0.5583191848942701, 0.5768651067083397, 0.5943279290335834, 0.611585668246728, 0.6284978106578086, 0.64495118999492, 0.6608396471841402, 0.6761088533346029, 0.6910293196022467, 0.7052890865300959, 0.7191062683952044, 0.7327002293218161, 0.7459769202663729, 0.7588956356607967, 0.7715354111453296, 0.7834536476974007, 0.7951855907962704, 0.8066819634620352, 0.8176977370617501, 0.8282652573447483, 0.8383347764631256, 0.8483445369185965, 0.8581166602815069, 0.8675293654323999, 0.8765061653263974, 0.8851187490712078, 0.8933858532365891, 0.9014244836114966, 0.9093636835316626, 0.917033514757725, 0.9246199272781818, 0.9319492335946126, 0.9391822155096237, 0.9459598859929352, 0.9525488108336501, 0.9589801324585863, 0.9646248986655004, 0.9701546221912215, 0.9754872574452852, 0.9803841478078413, 0.9850782306675531, 0.9891975076678139, 0.992868982822702, 0.9961042948413155, 0.9986605779379498, 1.0000000000000002]",50.74904339132914,3.3470499191863947,0,CORAL,encoder.0,21.593095706814992,64,64,64,14,"[1.2200438551125277, 1.0866441034841352, 0.9660122810122352, 0.9437259397876988, 0.8226305243312526, 0.6764201633613257, 0.6298539228822821, 0.5670718615746684, 0.5469299058701487, 0.5208294873142273, 0.507981371036204, 0.49611490622905013, 0.4705338529006961, 0.4576502819193253, 0.4554745183875943, 0.43969269155945395, 0.43041196400607235, 0.4124164523336656, 0.40540151127034746, 0.4004638647023107, 0.377076393780093, 0.37264801451268403, 0.3651855096897496, 0.3552793947267765, 0.34308097672046606, 0.329709429774028, 0.32217905610753533, 0.30791251202992515, 0.29835573041175567, 0.29353569932302903, 0.28668485823561846, 0.2789550579208983, 0.2729318817501744, 0.25735162252533006, 0.25332897016080236, 0.2482422752530725, 0.23786465362324863, 0.22818547685448978, 0.21743209004472305, 0.21614171551727368, 0.21101039503412705, 0.20324944318326263, 0.1938368992520142, 0.18597234508465119, 0.17851237146128782, 0.1735789150370872, 0.17143190371168246, 0.16561539971948186, 0.16381413162560346, 0.15826241275525382, 0.1561824707364974, 0.14635088741540073, 0.14227528469056713, 0.13887214336855586, 0.12188797694849256, 0.11940384932312303, 0.11514810341053203, 0.10573902226445368, 0.10135978044547594, 0.08894794250951428, 0.07927851440469226, 0.06986040205932899, 0.0551980655593399, 0.028922268777671546]",1.2200438551125277,7.526160843262523,0.056501572154263636,0.2333642555077211,CORAL_GAMMA1_SOURCE_ONLY
400,4885.915699180032,"[0.120851712247742, 0.1922143845387106, 0.2381706536682437, 0.2810455910821608, 0.3209492017692136, 0.35701661670697016, 0.3915857534110299, 0.4245851471231731, 0.45611275689619335, 0.48634027130375274, 0.5150164405374424, 0.5423681115812783, 0.5690266292379353, 0.5946352962047741, 0.618789236490189, 0.6419777098855457, 0.6640828137329927, 0.6844768583884276, 0.7042552719785967, 0.7227608317039547, 0.740893996315938, 0.7578406957266234, 0.7746915718038473, 0.7904756923904568, 0.8055427001149504, 0.8199982639724973, 0.8340862414701637, 0.8471806761125652, 0.8592780119185621, 0.8709203844929582, 0.8818073317521212, 0.8924986917085327, 0.9025336557101481, 0.9123881047569525, 0.9204673857255629, 0.9277952132968904, 0.9350599359073436, 0.9417714346560987, 0.9476406954507346, 0.9531347287333657, 0.9579461531164591, 0.9626007980951338, 0.9670292146960197, 0.9712713335552096, 0.9748689780253413, 0.9782235829228287, 0.9812466019141555, 0.9839117858213712, 0.9862647488055926, 0.9881230254430998, 0.9898713386432715, 0.9915104215770094, 0.9930237701473732, 0.9943480336319525, 0.9955714208484419, 0.9967217262100804, 0.9975900142224569, 0.9983709688688349, 0.9988712736667181, 0.9992780014990058, 0.999617779238635, 0.9998729706882135, 0.9999752652891112, 1.0000000000000002]",36.15967581611978,3.3081657943179295,1,CORAL,encoder.2,16.640037064607796,55,62,64,14,"[2.0109769711237426, 1.1874775119511773, 0.7647140216665216, 0.7134405477103202, 0.6639975608442379, 0.6001631213888577, 0.5752317160470478, 0.549111134479648, 0.5246205951815478, 0.5029869601127543, 0.47717251891956236, 0.45513281994838806, 0.44359872189427546, 0.42612916750339325, 0.40192246160562795, 0.3858570567704076, 0.3678297473385221, 0.33935765896370396, 0.32911353521955605, 0.30793319973126876, 0.3017365312420378, 0.2819937063165719, 0.2803992024961194, 0.2626483515934215, 0.25071556698830566, 0.2405411183793847, 0.2344244677265293, 0.21789187778964444, 0.2013001161947954, 0.1937295111579235, 0.18115920591290302, 0.17790462594575016, 0.16698217292888598, 0.163978397390115, 0.13443953477305662, 0.12193532238994519, 0.12088525350203472, 0.11167958793835445, 0.09766471716459052, 0.09142091745717004, 0.08006228006823252, 0.07745346496773585, 0.07368901637626574, 0.07058901504939102, 0.05986493732827426, 0.05582074983130456, 0.050303148062690546, 0.04434875900006528, 0.0391533912690945, 0.030921792124415162, 0.029091996451398844, 0.027274400769364472, 0.02518217630252365, 0.02203579346670572, 0.020357208626750913, 0.019141123853282045, 0.014448344708699745, 0.012995114261509467, 0.008325090380378335, 0.0067679662044737385, 0.0056539141811590785, 0.004246395179555049, 0.001702185950447288, 0.00041158650597701276]",2.0109769711237426,2.706202800449215,0.120851712247742,0.3209492017692136,CORAL_GAMMA1_SOURCE_ONLY
400,1.0,[1.0],1.0,1.8080047493096014,2,CORAL,head,1.8080047493096014,1,1,1,14,[1.8080047493096014],1.8080047493096014,1.0,1.0,1.0,CORAL_GAMMA1_SOURCE_ONLY
500,43.30763650734399,"[0.05614174346880959, 0.11052688317550632, 0.1588534927024074, 0.2050661061324045, 0.24631809201334715, 0.28143399997320384, 0.311863130122054, 0.340199829670473, 0.36642596013078677, 0.3917005927410533, 0.4154435263318659, 0.43833550210990574, 0.4601612977515184, 0.48161103044611747, 0.5024162977334334, 0.5228295533586348, 0.5423080214742159, 0.5614469538196253, 0.58021174333272, 0.5988233090122179, 0.6161191012578172, 0.6327599941602288, 0.6493101929643982, 0.6654486257896144, 0.6812179460531647, 0.6960022240821376, 0.7107065310192796, 0.7249172550924744, 0.7389377365057161, 0.7520231896216215, 0.7648446929845741, 0.7771491597704362, 0.7893588694191528, 0.8009560535114156, 0.812080518226351, 0.8231529853335956, 0.8338435225836771, 0.8440518321016, 0.8538232828761654, 0.8633497499083554, 0.8722124145616047, 0.8808085074843, 0.8890383572836923, 0.8970460204947687, 0.9049137151715638, 0.9124929051228716, 0.9195733444929416, 0.9265453040720452, 0.9332905431121398, 0.9399315456712766, 0.946495581550131, 0.9527286861485944, 0.9588608470194996, 0.9644628356154086, 0.9695043202109134, 0.9741234841667301, 0.9785860521851678, 0.9827109532707825, 0.9865757250271198, 0.9902197952781805, 0.9936871226680867, 0.9969510891551382, 0.9987036525657711, 0.9999999999999999]",48.98578659118008,3.217241932799748,0,CORAL,encoder.0,20.192579764032814,64,64,64,14,"[1.133646633085806, 1.098176271505542, 0.9758389175972176, 0.9331518827896308, 0.83298401532569, 0.7090807724658413, 0.6144426376807933, 0.5721910658808829, 0.5295732312218164, 0.510360034989432, 0.47943108036461746, 0.46224804685437726, 0.4407191194067437, 0.4331254383528738, 0.42011201921114916, 0.41219629245546946, 0.39332052110504057, 0.3864644179831084, 0.3789095089984498, 0.375815524516797, 0.3492466645014032, 0.3360225572766728, 0.3341912094637924, 0.32587659208966274, 0.3184232572463177, 0.2985327133536755, 0.2969178907030609, 0.2869511793526464, 0.283109689267024, 0.2642290557914315, 0.2588992293512368, 0.24845892702741113, 0.24654553597738998, 0.23417706482118933, 0.2246316410885004, 0.2235816752476671, 0.21586952614263466, 0.20613210419659267, 0.19731079917573363, 0.19236394541692586, 0.17896006293261077, 0.17357729200056154, 0.1661818985202382, 0.1616953781131699, 0.15886905232024276, 0.153043397638539, 0.14297233674453638, 0.14078184991266052, 0.13620377734457903, 0.13409897388851674, 0.1325448180577426, 0.1258624617820314, 0.12382414751163445, 0.11311860156009426, 0.10180057982387401, 0.09327283662097446, 0.09011076066472519, 0.08329239419001983, 0.07803971195962038, 0.07358317921028315, 0.07001428488869693, 0.0659079036369178, 0.035388776460730756, 0.02617659896756465]",1.133646633085806,8.054007618787612,0.05614174346880959,0.24631809201334717,CORAL_GAMMA1_SOURCE_ONLY
