K,method,normalization_scale,normalized_clean_task_response,normalized_counterfactual_response,normalized_source_response,opaque_direction_id,seed
1,FISHR,0.14455898164546208,0.2139708845578503,2.1334057007008655,1.7245492209502231,u006,14
5,FISHR,1.5329269172752193,0.20397359132948673,2.140898099847573,1.7196622193530087,u006,14
20,FISHR,10.286299150500454,0.19328353799747577,2.1166114481706844,1.7274355656108482,u006,14
1,FISHR,0.14455898164546208,0.012638248627661164,0.12693271360991903,0.10442660645998986,u007,14
5,FISHR,1.5329269172752193,0.014548819734874445,0.1528234273630842,0.12467129366370651,u007,14
20,FISHR,10.286299150500454,0.01311205089499521,0.09899347064668518,0.08128552449726868,u007,14
1,FISHR,0.14455898164546208,0.012638248627661164,0.12693271360991903,0.10442660645998986,u008,14
5,FISHR,1.5329269172752193,0.014548819734874445,0.1528234273630842,0.12467129366370651,u008,14
20,FISHR,10.286299150500454,0.01311205089499521,0.09899347064668518,0.08128552449726868,u008,14
1,FISHR,0.14455898164546208,0.030510905549948408,0.08660675475935382,0.04538543208123918,u009,14
5,FISHR,1.5329269172752193,0.02552823537866054,0.08361133958044008,0.0764065908594032,u009,14
20,FISHR,10.286299150500454,0.021175445182461828,0.052607693229153436,0.03708624563591303,u009,14
1,FISHR,0.14455898164546208,0.030510905549948408,0.08660675475935382,0.04538543208123918,u010,14
5,FISHR,1.5329269172752193,0.02552823537866054,0.08361133958044008,0.0764065908594032,u010,14
20,FISHR,10.286299150500454,0.021175445182461828,0.052607693229153436,0.03708624563591303,u010,14
1,MLDG,12.026486697803165,0.21267799353254957,1.592529152646296,1.2208864637125918,u000,14
5,MLDG,101.21848457327475,0.17201457505127493,1.5886975380921018,1.2144939522062268,u000,14
20,MLDG,92.42633744508586,0.28586564437659534,1.3412014879659528,0.9709509464513175,u000,14
1,MLDG,12.026486697803165,0.24102280517865263,1.559373936293259,1.1925763448677957,u001,14
5,MLDG,101.21848457327475,0.16262970265716373,1.5821255476895175,1.2073747356272144,u001,14
20,MLDG,92.42633744508586,0.3102380188482046,1.3407286663321738,0.9809634893480526,u001,14
1,MLDG,12.026486697803165,0.0,0.0,0.0,u002,14
5,MLDG,101.21848457327475,0.0,0.0,0.0,u002,14
20,MLDG,92.42633744508586,0.0,0.0,0.0,u002,14
1,MLDG,12.026486697803165,0.22266492103472404,0.5208250650625637,0.2952929128587955,u003,14
5,MLDG,101.21848457327475,0.2319667076400149,0.5322417895709844,0.25932737576961296,u003,14
20,MLDG,92.42633744508586,0.9555985237554963,1.4206320555224294,1.046405701509371,u003,14
1,MLDG,12.026486697803165,0.0,0.0,0.0,u004,14
5,MLDG,101.21848457327475,0.0,0.0,0.0,u004,14
20,MLDG,92.42633744508586,0.0,0.0,0.0,u004,14
1,MLDG,12.026486697803165,0.32027549644680675,2.2282595510616203,1.7062598472201767,u005,14
5,MLDG,101.21848457327475,0.2364965306039615,2.2418861491572692,1.712414824011588,u005,14
20,MLDG,92.42633744508586,0.42078710945304254,1.8952701894538813,1.379401233127539,u005,14
1,MLDG,12.026486697803165,0.027340613643929645,0.05153313806777747,0.0384564622470333,u006,14
5,MLDG,101.21848457327475,0.010334835789919445,0.03207050429120801,0.019602320254758675,u006,14
20,MLDG,92.42633744508586,0.03008275280005827,0.06576763817187546,0.04782594849776837,u006,14
1,MLDG,12.026486697803165,0.22646897678580344,1.5756174627054202,1.2065079430008612,u007,14
5,MLDG,101.21848457327475,0.16722830577069578,1.5852528774498482,1.210860174418428,u007,14
20,MLDG,92.42633744508586,0.2975414413777002,1.3401584408003746,0.9753839794507013,u007,14
1,MLDG,12.026486697803165,0.22646897678580344,1.5756174627054202,1.2065079430008612,u008,14
5,MLDG,101.21848457327475,0.16722830577069578,1.5852528774498482,1.210860174418428,u008,14
20,MLDG,92.42633744508586,0.2975414413777002,1.3401584408003746,0.9753839794507013,u008,14
1,MLDG,12.026486697803165,0.15744787656686943,0.3682789145678969,0.20880362042933545,u009,14
5,MLDG,101.21848457327475,0.16402524247031483,0.3763517501303807,0.18337213751100415,u009,14
20,MLDG,92.42633744508586,0.675710156253866,1.0045386170416508,0.7399206218336114,u009,14
1,MLDG,12.026486697803165,0.15744787656686943,0.3682789145678969,0.20880362042933545,u010,14
5,MLDG,101.21848457327475,0.16402524247031483,0.3763517501303807,0.18337213751100415,u010,14
20,MLDG,92.42633744508586,0.675710156253866,1.0045386170416508,0.7399206218336114,u010,14
1,WEIGHT_NUCLEAR,11.195769276355838,0.3272186533836578,1.661356361226846,1.2061104254735242,u000,14
5,WEIGHT_NUCLEAR,86.43847124110427,0.22693384007532286,1.714124019527609,1.2129544923855284,u000,14
20,WEIGHT_NUCLEAR,82.09528818676367,0.2850639447085564,1.3778276643887037,0.9641509755979697,u000,14
1,WEIGHT_NUCLEAR,11.195769276355838,0.3582563834195109,1.657393709969562,1.2023760610900476,u001,14
5,WEIGHT_NUCLEAR,86.43847124110427,0.21424041343411923,1.7052700935704503,1.208986942882974,u001,14
20,WEIGHT_NUCLEAR,82.09528818676367,0.3298003193527684,1.3900818629561291,0.9792750505946433,u001,14
1,WEIGHT_NUCLEAR,11.195769276355838,0.0,0.0,0.0,u002,14
5,WEIGHT_NUCLEAR,86.43847124110427,0.0,0.0,0.0,u002,14
20,WEIGHT_NUCLEAR,82.09528818676367,0.0,0.0,0.0,u002,14
1,WEIGHT_NUCLEAR,11.195769276355838,0.22806942630104268,0.5687172466951784,0.31557796070245625,u003,14
5,WEIGHT_NUCLEAR,86.43847124110427,0.24305623004603505,0.5846397040351701,0.25902117932743707,u003,14
20,WEIGHT_NUCLEAR,82.09528818676367,0.8578698263103238,1.3934438217561835,1.0542453564214878,u003,14
1,WEIGHT_NUCLEAR,11.195769276355838,0.0,0.0,0.0,u004,14
5,WEIGHT_NUCLEAR,86.43847124110427,0.0,0.0,0.0,u004,14
20,WEIGHT_NUCLEAR,82.09528818676367,0.0,0.0,0.0,u004,14
1,WEIGHT_NUCLEAR,11.195769276355838,0.48458194899011225,2.346343051519739,1.7028219460405467,u005,14
5,WEIGHT_NUCLEAR,86.43847124110427,0.31180809664626735,2.4176962076111788,1.7124960805935452,u005,14
20,WEIGHT_NUCLEAR,82.09528818676367,0.43420711806133977,1.9561195209577344,1.3735426910264494,u005,14
1,WEIGHT_NUCLEAR,11.195769276355838,0.024494665145666675,0.041620335949530816,0.028422389256597902,u006,14
5,WEIGHT_NUCLEAR,86.43847124110427,0.01317695684229832,0.03018587056546581,0.016279925819513968,u006,14
20,WEIGHT_NUCLEAR,82.09528818676367,0.03865051746241044,0.06581594739528873,0.04412783219814779,u006,14
1,WEIGHT_NUCLEAR,11.195769276355838,0.34265118677971723,1.6591150611434053,1.2040769686632515,u007,14
5,WEIGHT_NUCLEAR,86.43847124110427,0.2204816183236157,1.7095694269839323,1.2109177151765464,u007,14
20,WEIGHT_NUCLEAR,82.09528818676367,0.30703082236159074,1.3831854609593788,0.9712413296075383,u007,14
1,WEIGHT_NUCLEAR,11.195769276355838,0.34265118677971723,1.6591150611434053,1.2040769686632515,u008,14
5,WEIGHT_NUCLEAR,86.43847124110427,0.2204816183236157,1.7095694269839323,1.2109177151765464,u008,14
20,WEIGHT_NUCLEAR,82.09528818676367,0.30703082236159074,1.3831854609593788,0.9712413296075383,u008,14
1,WEIGHT_NUCLEAR,11.195769276355838,0.1612694394738461,0.4021438108647995,0.22314731001583002,u009,14
5,WEIGHT_NUCLEAR,86.43847124110427,0.17186671377673698,0.41340270888373565,0.1831556304536887,u009,14
20,WEIGHT_NUCLEAR,82.09528818676367,0.6066055513046784,0.9853135843449511,0.7454640404741544,u009,14
1,WEIGHT_NUCLEAR,11.195769276355838,0.1612694394738461,0.4021438108647995,0.22314731001583002,u010,14
5,WEIGHT_NUCLEAR,86.43847124110427,0.17186671377673698,0.41340270888373565,0.1831556304536887,u010,14
20,WEIGHT_NUCLEAR,82.09528818676367,0.6066055513046784,0.9853135843449511,0.7454640404741544,u010,14
1,FEATURE_NUCLEAR,9.741109713059636,0.28083522363299546,1.677322410865681,1.2110780413593947,u000,14
5,FEATURE_NUCLEAR,86.35882698674918,0.2301037783770858,1.672844862356806,1.2140237522144501,u000,14
20,FEATURE_NUCLEAR,82.61550293076796,0.28641679971823086,1.3053263718858863,0.9234449704970623,u000,14
1,FEATURE_NUCLEAR,9.741109713059636,0.3033057686535304,1.6635141141831968,1.1987661770501876,u001,14
5,FEATURE_NUCLEAR,86.35882698674918,0.22379592556645386,1.663343681147111,1.2084011053757968,u001,14
20,FEATURE_NUCLEAR,82.61550293076796,0.33399614881633377,1.3150583042153483,0.9430432941623889,u001,14
1,FEATURE_NUCLEAR,9.741109713059636,0.0,0.0,0.0,u002,14
5,FEATURE_NUCLEAR,86.35882698674918,0.0,0.0,0.0,u002,14
20,FEATURE_NUCLEAR,82.61550293076796,0.0,0.0,0.0,u002,14
1,FEATURE_NUCLEAR,9.741109713059636,0.21547255546914815,0.6356673393147093,0.3102412456411218,u003,14
5,FEATURE_NUCLEAR,86.35882698674918,0.21626455692196134,0.6110948856229474,0.2567354622673519,u003,14
20,FEATURE_NUCLEAR,82.61550293076796,0.8222093439445364,1.4759139407495667,1.121569762341584,u003,14
1,FEATURE_NUCLEAR,9.741109713059636,0.0,0.0,0.0,u004,14
5,FEATURE_NUCLEAR,86.35882698674918,0.0,0.0,0.0,u004,14
20,FEATURE_NUCLEAR,82.61550293076796,0.0,0.0,0.0,u004,14
1,FEATURE_NUCLEAR,9.741109713059636,0.4126953422726728,2.3618660608599993,1.7037093548614404,u005,14
5,FEATURE_NUCLEAR,86.35882698674918,0.320804517624551,2.358817494653053,1.7128249875995878,u005,14
20,FEATURE_NUCLEAR,82.61550293076796,0.43768392070660195,1.8515064284460838,1.319011731457164,u005,14
1,FEATURE_NUCLEAR,9.741109713059636,0.02335281048840348,0.04772950477581429,0.033538695723494945,u006,14
5,FEATURE_NUCLEAR,86.35882698674918,0.010808640241486972,0.03321958018728603,0.017815519538439992,u006,14
20,FEATURE_NUCLEAR,82.61550293076796,0.04495342461397225,0.07196180686287999,0.047845724649011934,u006,14
1,FEATURE_NUCLEAR,9.741109713059636,0.29181968340618153,1.670091563484228,1.2047044240636735,u007,14
5,FEATURE_NUCLEAR,86.35882698674918,0.22684306461764026,1.667935868669473,1.2111501453745144,u007,14
20,FEATURE_NUCLEAR,82.61550293076796,0.3094892633704088,1.3092126619727196,0.93268219341904,u007,14
1,FEATURE_NUCLEAR,9.741109713059636,0.29181968340618153,1.670091563484228,1.2047044240636735,u008,14
5,FEATURE_NUCLEAR,86.35882698674918,0.22684306461764026,1.667935868669473,1.2111501453745144,u008,14
20,FEATURE_NUCLEAR,82.61550293076796,0.3094892633704088,1.3092126619727196,0.93268219341904,u008,14
1,FEATURE_NUCLEAR,9.741109713059636,0.152362086558497,0.4494846695826506,0.21937370620478214,u009,14
5,FEATURE_NUCLEAR,86.35882698674918,0.15292213042870967,0.43210934125807227,0.18153938547304518,u009,14
20,FEATURE_NUCLEAR,82.61550293076796,0.5813898004197623,1.043628789255387,0.7930696023248908,u009,14
1,FEATURE_NUCLEAR,9.741109713059636,0.152362086558497,0.4494846695826506,0.21937370620478214,u010,14
5,FEATURE_NUCLEAR,86.35882698674918,0.15292213042870967,0.43210934125807227,0.18153938547304518,u010,14
20,FEATURE_NUCLEAR,82.61550293076796,0.5813898004197623,1.043628789255387,0.7930696023248908,u010,14
